TransactionID,device_profile_id,id_15,id_23,id_34,DeviceType
3380930,iOS Device|iOS 11.2.6|mobile safari generic|2208x1242,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3383897,SM-G900M Build/LRX21T|UNK|chrome generic|UNK,New,,,desktop
3371989,Windows|UNK|chrome generic|UNK,Found,,,desktop
3386804,UNK|UNK|chrome 64.0|UNK,Found,,,desktop
3383905,Moto E (4) Plus Build/NMA26.42-69|UNK|chrome generic|UNK,Found,,,desktop
3386851,Moto E (4) Plus Build/NMA26.42-69|UNK|chrome generic|UNK,Found,,,desktop
3380940,UNK|UNK|chrome generic|UNK,Found,,,desktop
3380967,Windows|UNK|chrome 64.0|UNK,New,,,desktop
3383899,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3372014,UNK|UNK|mobile safari generic|UNK,New,,,mobile
3372013,UNK|UNK|safari generic|UNK,Unknown,,,desktop
3372002,Windows|UNK|chrome generic|UNK,Found,,,desktop
3383922,LG-K200 Build/MXB48T|UNK|chrome generic for android|UNK,New,,,mobile
3386875,SM-J320M Build/LMY47V|UNK|chrome 63.0 for android|UNK,Found,,,mobile
3372038,SM-J320M Build/LMY47V|UNK|chrome 63.0 for android|UNK,Found,,,mobile
3372044,Moto E (4) Plus Build/NMA26.42-69|UNK|chrome generic|UNK,New,,,desktop
3372064,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3375067,SM-G386T|UNK|chrome generic|UNK,New,,,desktop
3372085,SM-A510M Build/NRD90M|UNK|chrome generic for android|UNK,New,,,mobile
3372090,Lenovo-A6020l36 Build/LMY47V|UNK|other|UNK,New,,,mobile
3375075,SM-J700M Build/MMB29K|UNK|chrome generic for android|UNK,Found,,,mobile
3381003,Windows|Windows 10|chrome generic|1920x1080,New,,match_status:2,desktop
3383953,SM-G935F Build/NRD90M|UNK|chrome generic for android|UNK,New,,,mobile
3369194,,,,,
3378091,Windows|Windows 10|chrome 64.0|1920x1080,New,,match_status:2,desktop
3372086,SM-A510M Build/NRD90M|UNK|chrome generic for android|UNK,Found,,,mobile
3372096,SM-A510M Build/NRD90M|UNK|chrome generic for android|UNK,Found,,,mobile
3372087,Windows|UNK|edge 16.0|UNK,New,,,desktop
3386922,rv:11.0|UNK|ie 11.0 for desktop|UNK,New,,,desktop
3381008,Moto G (4) Build/NPJ25.93-14.7|UNK|chrome generic|UNK,New,,,desktop
3381014,Moto G (4) Build/NPJ25.93-14.7|UNK|chrome generic|UNK,Found,,,desktop
3381018,,,,,
3375090,BLL-L23 Build/HUAWEIBLL-L23|UNK|chrome 64.0 for android|UNK,Found,,,mobile
3381016,Moto G (4) Build/NPJ25.93-14.7|UNK|chrome generic|UNK,Found,,,desktop
3386938,UNK|UNK|chrome generic|UNK,New,,,desktop
3381020,M4 SS4458 Build/MMB29M|UNK|chrome generic for android|UNK,New,,,mobile
3381023,,,,,
3369217,Moto G (5) Plus Build/NPNS25.137-92-4|UNK|chrome generic|UNK,Found,,,desktop
3386943,Moto G (5) Plus Build/NPNS25.137-92-4|UNK|chrome generic|UNK,Found,,,desktop
3386935,Moto G (5) Plus Build/NPNS25.137-92-4|UNK|chrome generic|UNK,Found,,,desktop
3372114,Moto G (4) Build/NPJ25.93-14.7|UNK|chrome generic|UNK,New,,,desktop
3381026,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3375095,BLL-L23 Build/HUAWEIBLL-L23|UNK|chrome 64.0 for android|UNK,Found,,,mobile
3372124,SAMSUNG SM-G930F Build/NRD90M|UNK|samsung browser generic|UNK,New,,,mobile
3372123,SAMSUNG SM-G930F Build/NRD90M|UNK|samsung browser generic|UNK,Found,,,mobile
3372122,SAMSUNG SM-G930F Build/NRD90M|UNK|samsung browser generic|UNK,Found,,,mobile
3372120,SAMSUNG SM-G930F Build/NRD90M|UNK|samsung browser generic|UNK,Found,,,mobile
3386957,Windows|UNK|chrome generic|UNK,Found,,,desktop
3375117,Windows|Windows 7|chrome generic|1366x768,New,,match_status:2,desktop
3372135,Windows|Windows 7|chrome generic|1366x768,Found,,match_status:2,desktop
3383989,Moto G (4) Build/NPJS25.93-14-10|UNK|chrome generic|UNK,New,,,desktop
3383983,Mi A1 Build/OPR1.170623.026|UNK|UNK|UNK,New,,,mobile
3369245,Windows|UNK|chrome 64.0|UNK,Found,,,desktop
3372159,Windows|Windows 8|chrome 64.0|1920x1080,Found,,match_status:2,desktop
3369254,Windows|UNK|chrome 64.0|UNK,Found,,,desktop
3372165,LG-X180g Build/LMY47I|UNK|chrome 64.0 for android|UNK,Found,,,mobile
3375204,Windows|Windows 7|chrome generic|1920x1080,New,,match_status:2,desktop
3375199,Windows|Windows 7|chrome generic|1920x1080,Found,,match_status:2,desktop
3384095,iOS Device|iOS 11.2.6|chrome|2048x1536,Found,,match_status:2,mobile
3381129,iOS Device|iOS 11.1.2|mobile safari generic|1334x750,New,,match_status:2,mobile
3372235,Windows|Windows 7|chrome 64.0|1600x900,New,,match_status:2,desktop
3375244,iOS Device|iOS 11.2.6|mobile safari generic|2208x1242,Found,IP_PROXY:TRANSPARENT,match_status:2,mobile
3387110,Windows|UNK|chrome 64.0|UNK,New,,,desktop
3372315,Trident/7.0|Windows 7|ie 11.0 for desktop|1440x900,New,IP_PROXY:ANONYMOUS,match_status:2,desktop
3372276,Trident/7.0|Windows 7|ie 11.0 for desktop|1440x900,Found,IP_PROXY:ANONYMOUS,match_status:2,desktop
3375297,Windows|Windows 10|chrome 64.0|1920x1080,New,,match_status:2,desktop
3372305,Trident/7.0|Windows 7|ie 11.0 for desktop|1440x900,Found,IP_PROXY:ANONYMOUS,match_status:2,desktop
3375310,Windows|Windows 7|chrome generic|1920x1080,Found,,match_status:2,desktop
3378257,MacOS|Mac OS X 10_12_6|safari generic|1920x1080,Found,,match_status:2,desktop
3387141,E5803|UNK|chrome 55.0 for android|UNK,New,,,mobile
3384188,MacOS|Mac OS X 10_12_6|safari generic|1920x1080,Found,,match_status:2,desktop
3369420,Moto G (5S|UNK|chrome generic|UNK,New,,,desktop
3384212,MacOS|Mac OS X 10_12_6|safari generic|1920x1080,Found,,match_status:2,desktop
3387196,Trident/7.0|Windows 7|ie 11.0 for desktop|1440x900,Found,IP_PROXY:ANONYMOUS,match_status:2,desktop
3369413,Windows|Windows 7|chrome 62.0|1680x1050,Found,,match_status:2,desktop
3387166,Windows|Windows 8.1|chrome 64.0|1600x900,Found,IP_PROXY:ANONYMOUS,match_status:2,desktop
3384232,SM-G955U Build/NRD90M|UNK|chrome generic for android|UNK,New,,,mobile
3372328,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3369448,Windows|Windows 10|edge 16.0|1366x768,New,,match_status:2,desktop
3387184,Windows|UNK|chrome 61.0|UNK,New,,,desktop
3369456,Windows|Windows 10|edge 16.0|1366x768,Found,,match_status:2,desktop
3372404,Windows|Windows 10|chrome 64.0|1920x1200,Found,,match_status:2,desktop
3375368,iOS Device|iOS 11.0.3|mobile safari generic|2048x1536,New,,match_status:1,mobile
3375392,Windows|Windows 10|chrome 64.0|1920x1080,Found,,match_status:2,desktop
3372365,Windows|Windows 10|chrome 64.0|1920x1080,Found,IP_PROXY:TRANSPARENT,match_status:2,desktop
3381278,Windows|UNK|chrome 64.0|UNK,Found,,,desktop
3381281,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3378409,iOS Device|iOS 11.2.5|mobile safari generic|2208x1242,New,,match_status:1,mobile
3375406,SAMSUNG SM-A520F Build/NRD90M|UNK|samsung browser generic|UNK,Found,,,mobile
3384284,SM-G955U Build/NRD90M|UNK|chrome generic for android|UNK,Found,,,mobile
3387276,HUAWEI TAG-L13 Build/HUAWEITAG-L13|UNK|chrome generic|UNK,Found,,,desktop
3387301,HUAWEI TAG-L13 Build/HUAWEITAG-L13|UNK|chrome generic|UNK,Found,,,desktop
3378443,iOS Device|iOS 11.1.2|mobile safari generic|2208x1242,New,,match_status:1,mobile
3369553,Windows|UNK|chrome 64.0|UNK,New,,,desktop
3378400,SM-G532M Build/MMB29T|UNK|Samsung/SM-G532M|UNK,New,,,mobile
3384321,UNK|Android|chrome 64.0|1280x720,Found,IP_PROXY:HIDDEN,match_status:2,mobile
3375445,Trident/7.0|Windows 7|ie 11.0 for desktop|UNK,New,,match_status:2,desktop
3369531,MacOS|Mac OS X 10_11_6|chrome generic|1920x1080,Found,,match_status:2,desktop
3369543,UNK|UNK|mobile safari generic|UNK,New,,,mobile
3369556,MacOS|Mac OS X 10_10_5|chrome 64.0|1440x900,New,,match_status:2,desktop
3378475,Moto G (5) Build/NPPS25.137-15-11|UNK|chrome generic|UNK,Found,,,desktop
3384425,MacOS|Mac OS X 10_11_6|safari generic|2560x1440,Found,,match_status:2,desktop
3369606,Windows|Windows 7|chrome 64.0|1366x768,New,,match_status:2,desktop
3381439,MacOS|Mac OS X 10_13_3|chrome generic|1440x900,New,,match_status:2,desktop
3378511,SM-G920F Build/MMB29K|UNK|chrome 64.0 for android|UNK,Found,,,mobile
3372529,Windows|Windows 10|edge 16.0|1920x1080,New,,match_status:2,desktop
3387389,Moto G (4) Build/NPJ25.93-14.7|UNK|chrome generic|UNK,Found,,,desktop
3387405,Moto G (4) Build/NPJ25.93-14.7|UNK|chrome generic|UNK,Found,,,desktop
3387370,Moto G (4) Build/NPJ25.93-14.7|UNK|chrome generic|UNK,Found,,,desktop
3381415,Windows|Windows 10|chrome 64.0|1920x1080,Unknown,,match_status:2,desktop
3369688,Windows|Windows 10|chrome 64.0|1920x1080,Found,,match_status:2,desktop
3372602,LIMIT|UNK|chrome generic for android|UNK,New,,,mobile
3381488,Windows|Windows 10|chrome 64.0|1920x1080,Unknown,,match_status:2,desktop
3381430,Windows|Windows 10|chrome 64.0|1920x1080,Unknown,,match_status:2,desktop
3381423,Windows|Windows 10|chrome 64.0|1920x1080,Unknown,,match_status:2,desktop
3387432,Moto G (4) Build/NPJ25.93-14.7|UNK|chrome generic|UNK,Found,,,desktop
3381480,Windows|Windows 7|chrome 64.0|1920x1080,New,,match_status:2,desktop
3387443,SM-J700M Build/MMB29K|UNK|chrome generic for android|UNK,Found,,,mobile
3369647,Windows|Windows 10|chrome 64.0|1920x1080,Unknown,,match_status:2,desktop
3387446,rv:57.0|Mac OS X 10.11|firefox 57.0|1366x768,Found,,match_status:2,desktop
3375546,SM-G730W8 Build/KOT49H|UNK|chrome 64.0 for android|UNK,Found,,,mobile
3384439,SM-G730W8 Build/KOT49H|UNK|chrome 64.0 for android|UNK,Found,,,mobile
3372537,Trident/7.0|Windows 7|ie 11.0 for desktop|1366x768,New,,match_status:2,desktop
3369679,Windows|Windows 10|chrome 64.0|1920x1080,Unknown,,match_status:2,desktop
3369637,Windows|Windows 10|chrome 64.0|1920x1080,Unknown,,match_status:2,desktop
3372589,Trident/7.0|Windows 7|ie 11.0 for desktop|1366x768,Found,,match_status:2,desktop
3369668,Windows|Windows 10|chrome 64.0|1920x1080,Unknown,,match_status:2,desktop
3387427,UNK|UNK|chrome generic|UNK,New,,,desktop
3384462,iOS Device|iOS 11.2.6|mobile safari generic|2048x1536,New,,match_status:1,mobile
3384443,SM-G730W8 Build/KOT49H|UNK|chrome 64.0 for android|UNK,Found,,,mobile
3369650,Windows|Windows 10|chrome 64.0|1920x1080,Unknown,,match_status:2,desktop
3384454,UNK|UNK|safari generic|UNK,Unknown,,,desktop
3372647,Trident/7.0|Windows 7|ie 11.0 for desktop|1366x768,Found,,match_status:2,desktop
3372637,Trident/7.0|Windows 7|ie 11.0 for desktop|1366x768,Found,,match_status:2,desktop
3378597,Trident/7.0|Windows 10|ie 11.0 for desktop|1680x1050,Found,,match_status:2,desktop
3369678,Windows|Windows 10|chrome 64.0|1920x1080,Unknown,,match_status:2,desktop
3372660,Trident/7.0|Windows 7|ie 11.0 for desktop|1366x768,Found,,match_status:2,desktop
3372556,Windows|UNK|chrome generic|UNK,Found,,,desktop
3381502,Windows|UNK|chrome 64.0|UNK,Found,,,desktop
3381548,iOS Device|iOS 11.2.6|mobile safari generic|2208x1242,New,,match_status:1,mobile
3387453,Moto G Play Build/NPIS26.48-36-2|UNK|chrome generic for android|UNK,New,,,mobile
3381564,Windows|Windows 7|chrome generic|1920x1200,New,,match_status:2,desktop
3384549,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3369694,MacOS|Mac OS X 10_13_3|safari generic|1440x900,New,,match_status:2,desktop
3369738,4034E|UNK|chrome 64.0 for android|UNK,New,,,mobile
3387529,Windows|UNK|firefox 59.0|UNK,Found,IP_PROXY:TRANSPARENT,,desktop
3375648,Windows|Windows 7|chrome generic|1366x768,Found,,match_status:2,desktop
3369742,Windows|Windows 10|chrome 64.0|1920x1080,Found,,match_status:2,desktop
3372643,Windows|Windows 10|chrome 64.0|1920x1080,New,,match_status:2,desktop
3384528,iOS Device|iOS 11.2.1|mobile safari generic|1334x750,New,,match_status:1,mobile
3387572,rv:52.0|Windows 7|firefox 52.0|1920x1200,Found,,match_status:2,desktop
3372671,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3381638,UNK|Android|chrome 64.0|1280x720,Found,IP_PROXY:TRANSPARENT,match_status:2,mobile
3387589,LG-M700 Build/NMF26X|UNK|chrome generic for android|UNK,Found,,,mobile
3384635,iOS Device|iOS 11.2.6|mobile safari generic|2208x1242,New,,match_status:1,mobile
3384611,Hisense F20 Build/MMB29M|UNK|chrome 64.0 for android|UNK,New,,,mobile
3369854,,,,,
3378712,SM-A300H Build/LRX22G|UNK|chrome 64.0 for android|UNK,Found,,,mobile
3369860,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3378687,,,,,
3384627,Windows|Windows 7|chrome 64.0|1600x900,Found,,match_status:2,desktop
3381657,MotoG3 Build/MPIS24.65-33.1-2-16|UNK|chrome generic for android|UNK,New,,,mobile
3381643,Windows|Windows 7|chrome 64.0|1920x1080,New,,match_status:2,desktop
3387627,Windows|Windows 10|chrome 64.0|3000x2000,Found,,match_status:2,desktop
3387674,es-us|UNK|other|UNK,Found,,,mobile
3384645,Windows|UNK|chrome 64.0|UNK,New,,,desktop
3378760,iOS Device|iOS 11.2.6|mobile safari generic|1334x750,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3369876,Trident/7.0|UNK|ie 11.0 for desktop|UNK,New,IP_PROXY:ANONYMOUS,,desktop
3378782,Windows|UNK|chrome generic|UNK,New,,,desktop
3381673,Windows|Windows 10|chrome 64.0|1366x768,Found,,match_status:2,desktop
3384689,BAC-L03 Build/HUAWEIBAC-L03|UNK|chrome generic for android|UNK,New,,,mobile
3375815,SAMSUNG SM-A520F Build/NRD90M|UNK|samsung browser generic|UNK,Found,,,mobile
3384669,UNK|Android|chrome 63.0|2560x1440,Found,IP_PROXY:TRANSPARENT,match_status:2,mobile
3381731,Windows|UNK|chrome generic|UNK,Found,,,desktop
3381749,Windows|Windows 7|chrome 64.0|1440x900,Found,,match_status:2,desktop
3372865,Trident/7.0|UNK|ie 11.0 for desktop|UNK,Found,,,desktop
3369920,Windows|Windows 7|chrome 64.0|1440x900,Found,,match_status:2,desktop
3378802,Windows|UNK|chrome generic|UNK,Found,,,desktop
3375880,,,,,
3378884,Windows|UNK|chrome generic|UNK,Found,,,desktop
3381743,Windows|UNK|chrome generic|UNK,Found,,,desktop
3381792,Windows|Windows 10|chrome 64.0|1920x1080,Found,,match_status:2,desktop
3375843,,,,,
3387740,SM-J700T Build/NMF26X|Android 7.1.1|chrome generic for android|1280x720,New,,match_status:2,mobile
3387749,Windows|Windows 10|chrome generic|UNK,Found,,match_status:2,desktop
3387819,Windows|Windows 10|chrome generic|1920x1080,New,,match_status:2,desktop
3384752,SAMSUNG SM-G935F Build/NRD90M|UNK|samsung browser generic|UNK,New,,,mobile
3384773,Windows|UNK|chrome 64.0|UNK,New,,,desktop
3381876,Windows|UNK|chrome generic|UNK,Found,,,desktop
3381854,Windows|UNK|chrome generic|UNK,Found,,,desktop
3387815,UNK|UNK|chrome generic|UNK,New,,,desktop
3381914,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3375967,MYA-L11|UNK|chrome generic for android|UNK,New,,,mobile
3381863,Windows|UNK|chrome generic|UNK,Found,,,desktop
3387795,SM-G955U Build/NRD90M|Android 7.0|chrome generic for android|UNK,Found,,match_status:2,mobile
3370048,UNK|UNK|chrome 64.0|UNK,New,,,desktop
3384808,UNK|UNK|mobile safari generic|UNK,New,,,mobile
3375923,UNK|UNK|chrome 64.0|UNK,Found,,,desktop
3375920,MacOS|Mac OS X 10_13_3|safari generic|3360x2100,New,,match_status:2,desktop
3378949,MacOS|Mac OS X 10_13_3|safari generic|3360x2100,Found,,match_status:2,desktop
3381906,P008 Build/NRD90M|Android 7.0|chrome generic for android|UNK,Found,,match_status:2,mobile
3375999,,,,,
3376046,MacOS|Mac OS X 10_12_3|safari generic|1440x900,New,,match_status:2,desktop
3378978,MacOS|Mac OS X 10_12_3|safari generic|1440x900,Found,,match_status:2,desktop
3373016,SAMSUNG SM-G531H Build/LMY48B|UNK|Samsung/SM-G531H|UNK,Found,,,mobile
3373033,UNK|UNK|chrome 64.0|UNK,Unknown,,,desktop
3373013,Windows|UNK|edge 16.0|UNK,Found,,,desktop
3381998,Windows|Windows 7|chrome generic|1920x1080,Found,,match_status:2,desktop
3384898,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3370188,Trident/7.0|Windows 7|ie 11.0 for desktop|UNK,New,IP_PROXY:ANONYMOUS,match_status:2,desktop
3379020,UNK|Linux|chrome generic|UNK,New,,match_status:2,desktop
3379047,Windows|Windows 10|chrome 64.0|1920x1080,New,,match_status:2,desktop
3381965,Windows|UNK|edge 16.0|UNK,New,,,desktop
3373150,Windows|UNK|edge 16.0|UNK,Found,,,desktop
3373081,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3382065,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3376084,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3382079,Moto Z (2|UNK|chrome generic|UNK,Found,,,desktop
3370236,iOS Device|iOS 11.2.0|mobile safari generic|2048x1536,New,,match_status:1,mobile
3385000,LGLS990|Android|chrome generic|2560x1440,New,,match_status:2,mobile
3382045,Windows|UNK|chrome generic|UNK,Found,,,desktop
3387981,Windows|Windows 7|chrome 64.0|1920x1080,Found,,match_status:2,desktop
3387958,MacOS|Mac OS X 10_11_6|safari generic|1600x900,New,,match_status:2,desktop
3373200,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3373201,SM-J710MN Build/MMB29K|UNK|chrome generic for android|UNK,Found,,,mobile
3382037,Windows|UNK|chrome generic|UNK,Found,,,desktop
3384972,rv:52.0|Mac OS X 10.12|firefox 52.0|1280x1024,New,,match_status:2,desktop
3388042,iOS Device|iOS 11.2.6|mobile safari generic|2208x1242,New,,match_status:1,mobile
3382132,Windows|UNK|chrome generic|UNK,Found,,,desktop
3370275,UNK|UNK|safari generic|UNK,New,,,desktop
3379165,MacOS|Mac OS X 10_11_6|safari generic|2880x1800,New,,match_status:2,desktop
3373226,Windows|UNK|chrome 64.0|UNK,Found,,,desktop
3388015,MacOS|Mac OS X 10_12_6|safari generic|2560x1600,New,,match_status:2,desktop
3379195,iOS Device|iOS 10.3.2|mobile safari generic|1334x750,New,,match_status:1,mobile
3370285,UNK|UNK|safari generic|UNK,Found,,,desktop
3382105,Windows|UNK|chrome generic|UNK,New,,,desktop
3379186,UNK|Linux|chrome 64.0|1366x768,New,,match_status:2,desktop
3379189,MacOS|Mac OS X 10_11_6|chrome generic|2560x1600,Found,,match_status:2,desktop
3376225,SM-G920P Build/NRD90M|UNK|chrome generic for android|UNK,Found,,,mobile
3370307,UNK|UNK|safari generic|UNK,Found,,,desktop
3379233,UNK|UNK|safari generic|UNK,Found,,,desktop
3385041,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3379171,Windows|Windows 7|firefox generic|1366x768,Found,,match_status:2,desktop
3388074,Windows|UNK|chrome generic|UNK,Found,,,desktop
3379225,UNK|UNK|safari generic|UNK,Found,,,desktop
3373275,SM-G930U Build/NRD90M|UNK|chrome generic for android|UNK,New,,,mobile
3373251,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3379178,UNK|UNK|safari generic|UNK,Found,,,desktop
3388134,SM-J700M Build/MMB29K|UNK|chrome generic for android|UNK,New,,,mobile
3382226,XT1064 Build/MPB24.65-34-3|UNK|chrome generic for android|UNK,New,,,mobile
3379257,MacOS|Mac OS X 10_11_6|safari generic|1440x900,New,,match_status:1,desktop
3376244,iOS Device|iOS 11.2.5|mobile safari generic|2208x1242,New,,match_status:1,mobile
3379211,Windows|UNK|chrome 62.0|UNK,Found,,,desktop
3373277,Windows|Windows 10|chrome 64.0|1280x768,Found,,match_status:2,desktop
3379214,Windows|Windows 10|firefox 59.0|1680x1050,New,,match_status:2,desktop
3388177,SM-J700M Build/MMB29K|UNK|chrome generic for android|UNK,Found,,,mobile
3379332,UNK|UNK|chrome 64.0|UNK,New,,,desktop
3385091,SM-J700M Build/MMB29K|UNK|chrome generic for android|UNK,Found,,,mobile
3385143,SM-J700M Build/MMB29K|UNK|chrome generic for android|UNK,Found,,,mobile
3385170,SM-J700M Build/MMB29K|UNK|chrome generic for android|UNK,Found,,,mobile
3388207,Windows|Windows 7|chrome 64.0|1920x1080,New,,match_status:2,desktop
3388228,SM-J700M Build/MMB29K|UNK|chrome generic for android|UNK,New,,,mobile
3385223,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3388229,SM-J700M Build/MMB29K|UNK|chrome generic for android|UNK,Found,,,mobile
3388147,UNK|UNK|safari generic|UNK,Unknown,,,desktop
3385183,SM-J700M Build/MMB29K|UNK|chrome generic for android|UNK,Found,,,mobile
3379299,iOS Device|iOS 11.2.6|mobile safari generic|2208x1242,New,IP_PROXY:TRANSPARENT,match_status:1,mobile
3382228,UNK|UNK|safari generic|UNK,Unknown,,,desktop
3379280,iOS Device|iOS 11.2.6|mobile safari generic|2208x1242,Found,IP_PROXY:TRANSPARENT,match_status:1,mobile
3385184,TRT-L53 Build/HUAWEITRT-L53|UNK|chrome generic for android|UNK,Found,,,mobile
3385156,Windows|UNK|edge 16.0|UNK,New,,,desktop
3385209,iOS Device|iOS 11.2.6|mobile safari generic|2208x1242,Found,IP_PROXY:TRANSPARENT,match_status:1,mobile
3385174,Windows|UNK|edge 16.0|UNK,Found,,,desktop
3382274,iOS Device|iOS 11.2.6|mobile safari generic|2208x1242,Found,IP_PROXY:TRANSPARENT,match_status:1,mobile
3385245,iOS Device|iOS 11.2.6|mobile safari generic|2208x1242,Found,IP_PROXY:TRANSPARENT,match_status:1,mobile
3373404,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3373388,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3385215,Windows|UNK|chrome 64.0|UNK,Found,,,desktop
3385204,,,,,
3382255,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3376339,Blade L5 Build/LMY47I|UNK|chrome 64.0 for android|UNK,Found,,,mobile
3385199,Windows|UNK|firefox 58.0|UNK,New,,,desktop
3370399,Moto G Play Build/MPIS24.241-15.3-7|UNK|chrome generic for android|UNK,New,,,mobile
3370422,Moto Z2 Play Build/NPSS26.118-19-14|UNK|chrome generic for android|UNK,New,,,mobile
3370483,Moto Z2 Play Build/NPSS26.118-19-14|UNK|chrome generic for android|UNK,Found,,,mobile
3385265,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3385309,Windows|Windows 10|chrome generic|1366x768,Found,,match_status:2,desktop
3385235,Windows|UNK|chrome 64.0|UNK,New,,,desktop
3388362,Windows|Windows 7|chrome generic|1920x1080,Found,,match_status:2,desktop
3388292,Trident/7.0|Windows 7|ie 11.0 for desktop|1366x768,Found,,match_status:2,desktop
3388308,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3376440,Windows|UNK|edge 16.0|UNK,New,,,desktop
3379513,rv:11.0|UNK|ie 11.0 for desktop|UNK,New,,,desktop
3379516,rv:11.0|UNK|ie 11.0 for desktop|UNK,Found,,,desktop
3370503,Trident/7.0|Windows 10|ie 11.0 for desktop|1600x900,New,,match_status:2,desktop
3382425,UNK|UNK|firefox 58.0|UNK,New,,,desktop
3379435,LGLS775 Build/NRD90U|Android 7.0|chrome generic for android|1280x720,Found,,match_status:2,mobile
3382406,rv:11.0|UNK|ie 11.0 for desktop|UNK,Found,,,desktop
3379528,iOS Device|iOS 11.2.6|mobile safari generic|2208x1242,New,,match_status:1,mobile
3376449,SM-G920P Build/NRD90M|UNK|chrome generic for android|UNK,Found,,,mobile
3376502,rv:56.0|UNK|firefox|UNK,Found,,,desktop
3376508,SM-G920P Build/NRD90M|UNK|chrome generic for android|UNK,Found,,,mobile
3373494,CAM-L03 Build/HUAWEICAM-L03|UNK|chrome generic for android|UNK,Found,,,mobile
3370565,Windows|Windows 10|chrome 64.0|1600x900,Found,,match_status:2,desktop
3379548,Windows|Windows 7|chrome 64.0|1440x900,New,,match_status:2,desktop
3388450,UNK|UNK|chrome generic|UNK,New,,,desktop
3373553,SM-G920P Build/NRD90M|UNK|chrome generic for android|UNK,Found,,,mobile
3379552,LGLS775 Build/NRD90U|Android 7.0|chrome generic for android|1280x720,Found,,match_status:2,mobile
3376489,Windows|UNK|opera 51.0|UNK,New,,,desktop
3376528,SM-G920P Build/NRD90M|UNK|chrome generic for android|UNK,Found,,,mobile
3379574,UNK|UNK|chrome 64.0|UNK,New,,,desktop
3385335,SM-G920P Build/NRD90M|UNK|chrome generic for android|UNK,Found,,,mobile
3388429,Trident/7.0|Windows 7|ie 11.0 for desktop|1366x768,Found,,match_status:2,desktop
3370626,MacOS|Mac|safari generic|1280x800,New,,match_status:2,desktop
3382486,UNK|UNK|mobile safari generic|UNK,Unknown,,,mobile
3385425,iOS Device|iOS 11.2.1|mobile safari generic|2001x1125,New,,match_status:1,mobile
3385394,Moto G (5) Build/NPP25.137-72|UNK|chrome generic|UNK,Found,,,desktop
3385380,F3213 Build/36.1.A.1.86|UNK|chrome generic for android|UNK,New,,,mobile
3385350,Nexus 6P Build/OPR5.170623.011|Android 8.0.0|UNK|2562x1442,Found,,match_status:2,mobile
3388447,Trident/7.0|Windows 7|ie 11.0 for desktop|1366x768,Found,,match_status:2,desktop
3385411,UNK|Linux|chrome generic|2961x1442,Found,IP_PROXY:TRANSPARENT,match_status:2,desktop
3382505,Windows|Windows 10|chrome 64.0|UNK,Found,,match_status:2,desktop
3376545,Windows|UNK|opera 51.0|UNK,Found,,,desktop
3373599,Windows|UNK|opera 51.0|UNK,Found,,,desktop
3373607,Windows|UNK|chrome generic|UNK,Found,,,desktop
3376608,Windows|Windows 10|chrome 64.0|1366x768,New,,match_status:2,desktop
3373681,UNK|UNK|chrome generic|UNK,Found,,,desktop
3382542,UNK|UNK|chrome 64.0|UNK,New,,,desktop
3373645,HUAWEI VNS-L23 Build/HUAWEIVNS-L23|UNK|chrome generic for android|UNK,New,,,mobile
3373657,UNK|UNK|chrome 64.0|UNK,New,,,desktop
3370658,Windows|Windows 10|chrome 64.0|1366x768,New,,match_status:2,desktop
3370721,Windows|Windows 7|firefox 59.0|1920x1080,Unknown,,match_status:2,desktop
3388609,Windows|Windows 10|firefox 59.0|1920x1080,New,,match_status:2,desktop
3388532,Windows|Windows 10|firefox 59.0|1920x1080,Found,,match_status:2,desktop
3370698,Windows|UNK|opera 51.0|UNK,Found,,,desktop
3385547,Windows|Windows 10|firefox 59.0|1920x1080,Found,,match_status:2,desktop
3385534,Windows|UNK|chrome 64.0|UNK,New,,,desktop
3370679,Windows|Windows 10|chrome 64.0|1366x768,Found,,match_status:2,desktop
